"t","toy","p","Ws1","Wd1","T1","Ws2","Wd2","T2","Ws3","Wd3","T3"
2002-01-15 16:00:00,14.667,7.549,10.2,200,276.8,10.2,200,276.8,10.2,200,276.8
2002-01-15 17:00:00,14.708,7.224,9,201.4,276.7,9,201.4,276.7,9,201.4,276.7
2002-01-15 18:00:00,14.75,5.726,9.2,201,276.5,9.2,201,276.5,9.2,201,276.5
2002-01-15 19:00:00,14.792,5.309,8.1,203.4,276.7,8.9,204,276.5,8.9,204,276.5
2002-01-15 20:00:00,14.833,4.331,8.3,198.9,276.4,8.3,198.9,276.4,8.9,201.7,276.3
2002-01-15 21:00:00,14.875,4.658,7.8,196.3,276.2,7.8,196.3,276.2,7.8,196.3,276.2
2002-01-15 22:00:00,14.917,4.959,7.6,205.6,276,7.6,205.6,276,7.6,205.6,276
2002-01-15 23:00:00,14.958,4.777,7.3,206.9,276,7.3,206.9,276,7.3,206.9,276
2002-01-16 00:00:00,15,2.002,7,206.2,276.2,7,206.2,276.2,7,206.2,276.2
2002-01-16 01:00:00,15.042,1.634,6.3,204.5,277,6.8,208.1,276.4,6.8,208.1,276.4
2002-01-16 02:00:00,15.083,1.656,6.8,218.4,277.2,6.8,218.4,277.2,6.9,211.4,276.6
2002-01-16 03:00:00,15.125,1.241,6.3,221.8,277.5,6.3,221.8,277.5,6.3,221.8,277.5
2002-01-16 04:00:00,15.167,1.349,6.1,219.7,277.6,6.1,219.7,277.6,6.1,219.7,277.6
2002-01-16 05:00:00,15.208,2.43,6.3,220.5,277.5,6.3,220.5,277.5,6.3,220.5,277.5
2002-01-16 06:00:00,15.25,2.807,6.6,219.5,277.4,6.6,219.5,277.4,6.6,219.5,277.4
2002-01-16 07:00:00,15.292,3.387,7.5,238,276.9,6.9,231.5,277.3,6.9,231.5,277.3
2002-01-16 08:00:00,15.333,3.946,7.1,231.8,276.9,7.1,231.8,276.9,6.9,228.5,277.3
2002-01-16 09:00:00,15.375,2.814,7.8,224.5,276.9,7.8,224.5,276.9,7.8,224.5,276.9
2002-01-16 10:00:00,15.417,4.029,8.8,225.5,277.2,8.8,225.5,277.2,8.8,225.5,277.2
2002-01-16 11:00:00,15.458,4.474,9.8,225,277.4,9.8,225,277.4,9.8,225,277.4
2002-01-16 12:00:00,15.5,6.692,9.8,226.7,277.8,9.8,226.7,277.8,9.8,226.7,277.8
2002-01-16 13:00:00,15.542,8.974,10.2,233.4,277.5,10.3,232.5,277.9,10.3,232.5,277.9
2002-01-16 14:00:00,15.583,9.219,10.3,236.5,277.7,10.3,236.5,277.7,10.7,237.9,277.9
2002-01-16 15:00:00,15.625,6.71,9.9,238.2,277.7,9.9,238.2,277.7,9.9,238.2,277.7
2002-01-16 16:00:00,15.667,7.129,9.6,229.7,277.5,9.6,229.7,277.5,9.6,229.7,277.5
2002-01-16 17:00:00,15.708,6.753,10,225.4,277.2,10,225.4,277.2,10,225.4,277.2
2002-01-16 18:00:00,15.75,10.761,10.3,222.6,277.1,10.3,222.6,277.1,10.3,222.6,277.1
2002-01-16 19:00:00,15.792,10.645,11.3,227.5,277.1,10.2,225.8,277,10.2,225.8,277
2002-01-16 20:00:00,15.833,6.577,9.5,224.6,277.1,9.5,224.6,277.1,9.5,222.4,277
2002-01-16 21:00:00,15.875,4.813,8.9,220.9,277,8.9,220.9,277,8.9,220.9,277
2002-01-16 22:00:00,15.917,8.712,9,230,277.2,9,230,277.2,9,230,277.2
2002-01-16 23:00:00,15.958,11.779,8.8,229.6,277.4,8.8,229.6,277.4,8.8,229.6,277.4
2002-01-17 00:00:00,16,10.3,8.4,232.7,277.6,8.4,232.7,277.6,8.4,232.7,277.6
2002-01-17 01:00:00,16.042,8.113,8.2,224,277.8,7.6,231.9,277.6,7.6,231.9,277.6
2002-01-17 02:00:00,16.083,8.842,8,217.9,277.6,8,217.9,277.6,7.5,221.8,277.6
2002-01-17 03:00:00,16.125,5.775,8.5,212.6,277.5,8.5,212.6,277.5,8.5,212.6,277.5
2002-01-17 04:00:00,16.167,9.222,9.2,215.2,277.4,9.2,215.2,277.4,9.2,215.2,277.4
2002-01-17 05:00:00,16.208,11.576,9.2,213,277.4,9.2,213,277.4,9.2,213,277.4
2002-01-17 06:00:00,16.25,12.039,9.3,214.5,277.5,9.3,214.5,277.5,9.3,214.5,277.5
2002-01-17 07:00:00,16.292,12.83,10.4,217.2,278,10,215.3,277.8,10,215.3,277.8
2002-01-17 08:00:00,16.333,14.091,10.7,214.3,278.1,10.7,214.3,278.1,10.5,212.9,278
2002-01-17 09:00:00,16.375,11.137,10.7,213.5,278.2,10.7,213.5,278.2,10.7,213.5,278.2
2002-01-17 10:00:00,16.417,13.224,10.2,214.2,278.4,10.2,214.2,278.4,10.2,214.2,278.4
2002-01-17 11:00:00,16.458,14.145,9.9,214.3,278.6,9.9,214.3,278.6,9.9,214.3,278.6
2002-01-17 12:00:00,16.5,14.59,10.5,216.9,278.8,10.5,216.9,278.8,10.5,216.9,278.8
2002-01-17 13:00:00,16.542,14.874,12.1,221.3,278.8,10.3,220.7,278.8,10.3,220.7,278.8
2002-01-17 14:00:00,16.583,13.363,11.3,219.6,278.9,11.3,219.6,278.9,10.2,220.2,278.8
2002-01-17 15:00:00,16.625,11.95,11.4,214.2,278.7,11.4,214.2,278.7,11.4,214.2,278.7
2002-01-17 16:00:00,16.667,11.942,11.5,206.3,278.4,11.5,206.3,278.4,11.5,206.3,278.4
2002-01-17 17:00:00,16.708,13.601,12,204.6,278.2,12,204.6,278.2,12,204.6,278.2
2002-01-17 18:00:00,16.75,14.105,12.3,201.5,278.1,12.3,201.5,278.1,12.3,201.5,278.1
2002-01-17 19:00:00,16.792,14.791,13.7,202.8,278.1,13.2,201.7,278,13.2,201.7,278
2002-01-17 20:00:00,16.833,10.716,13.4,200.6,277.9,13.4,200.6,277.9,13.4,198.3,277.8
2002-01-17 21:00:00,16.875,11.025,12.7,199.9,277.8,12.7,199.9,277.8,12.7,199.9,277.8
2002-01-17 22:00:00,16.917,10.508,13.2,194.5,277.8,13.2,194.5,277.8,13.2,194.5,277.8
2002-01-17 23:00:00,16.958,12.667,14,194,277.6,14,194,277.6,14,194,277.6
2002-01-18 00:00:00,17,13.621,13.7,194.3,277.5,13.7,194.3,277.5,13.7,194.3,277.5
2002-01-18 01:00:00,17.042,13.061,12.3,195.1,278,13.2,191.8,277.5,13.2,191.8,277.5
2002-01-18 02:00:00,17.083,11.303,12.6,196.6,277.9,12.6,196.6,277.9,13,192.9,277.4
2002-01-18 03:00:00,17.125,7.932,12,198.4,277.8,12,198.4,277.8,12,198.4,277.8
2002-01-18 04:00:00,17.167,11.016,10.5,211,277.8,10.5,211,277.8,10.5,211,277.8
2002-01-18 05:00:00,17.208,5.915,8.8,247.2,278.1,8.8,247.2,278.1,8.8,247.2,278.1
2002-01-18 06:00:00,17.25,5.598,9.1,257.9,278.4,9.1,257.9,278.4,9.1,257.9,278.4
2002-01-18 07:00:00,17.292,4.557,8.4,249.8,278.7,9,242.3,278.1,9,242.3,278.1
2002-01-18 08:00:00,17.333,6.058,8.3,262.4,278.5,8.3,262.4,278.5,9.1,259.2,278.1
2002-01-18 09:00:00,17.375,8.378,8.1,263.7,278.5,8.1,263.7,278.5,8.1,263.7,278.5
2002-01-18 10:00:00,17.417,1.498,8.2,251.6,278.4,8.2,251.6,278.4,8.2,251.6,278.4
2002-01-18 11:00:00,17.458,2.779,7.8,249,278.2,7.8,249,278.2,7.8,249,278.2
2002-01-18 12:00:00,17.5,3.272,8.5,260.5,278.4,8.5,260.5,278.4,8.5,260.5,278.4
2002-01-18 13:00:00,17.542,3.91,10.1,264.3,278.1,8.8,264.2,278.3,8.8,264.2,278.3
2002-01-18 14:00:00,17.583,6.377,10,267.1,277.7,10,267.1,277.7,9.4,265.7,278.1
2002-01-18 15:00:00,17.625,3.461,9.2,265,277.7,9.2,265,277.7,9.2,265,277.7
2002-01-18 16:00:00,17.667,2.172,10.8,272.1,277.8,10.8,272.1,277.8,10.8,272.1,277.8
2002-01-18 17:00:00,17.708,4.021,10,267.1,277.7,10,267.1,277.7,10,267.1,277.7
2002-01-18 18:00:00,17.75,2.728,10.8,265.2,277.5,10.8,265.2,277.5,10.8,265.2,277.5
2002-01-18 19:00:00,17.792,4.229,10.9,261.6,277.5,10.2,261,277.4,10.2,261,277.4
2002-01-18 20:00:00,17.833,2.515,10.3,258.3,277.5,10.3,258.3,277.5,9.9,257.2,277.4
2002-01-18 21:00:00,17.875,3.545,10.3,256.5,277.4,10.3,256.5,277.4,10.3,256.5,277.4
2002-01-18 22:00:00,17.917,2.564,8.7,247.8,277.2,8.7,247.8,277.2,8.7,247.8,277.2
2002-01-18 23:00:00,17.958,3.633,8.9,237.4,276.9,8.9,237.4,276.9,8.9,237.4,276.9
2002-01-19 00:00:00,18,5.779,8.3,232.9,276.8,8.3,232.9,276.8,8.3,232.9,276.8
2002-01-19 01:00:00,18.042,5.402,7.9,228.6,277.2,7,220.3,276.5,7,220.3,276.5
2002-01-19 02:00:00,18.083,3.685,8.4,213.3,276.8,8.4,213.3,276.8,7.7,209.6,276.2
2002-01-19 03:00:00,18.125,2.233,8.9,209.7,276.7,8.9,209.7,276.7,8.9,209.7,276.7
2002-01-19 04:00:00,18.167,4.366,10.5,211,276.7,10.5,211,276.7,10.5,211,276.7
2002-01-19 05:00:00,18.208,6.194,10.1,199.7,276.6,10.1,199.7,276.6,10.1,199.7,276.6
2002-01-19 06:00:00,18.25,8.103,10.9,189.5,276.2,10.9,189.5,276.2,10.9,189.5,276.2
2002-01-19 07:00:00,18.292,6.448,11.3,186.1,276,11.1,184.6,275.9,11.1,184.6,275.9
2002-01-19 08:00:00,18.333,8.221,11.6,181.5,275.6,11.6,181.5,275.6,11.8,179,275.6
2002-01-19 09:00:00,18.375,10.837,11.4,175.5,275.4,11.4,175.5,275.4,11.4,175.5,275.4
2002-01-19 10:00:00,18.417,10.337,11.7,172.1,275.6,11.7,172.1,275.6,11.7,172.1,275.6
2002-01-19 11:00:00,18.458,12.157,11.5,176.5,276,11.5,176.5,276,11.5,176.5,276
2002-01-19 12:00:00,18.5,11.479,10,206.8,277,10,206.8,277,10,206.8,277
2002-01-19 13:00:00,18.542,9.187,9,217.8,277.7,11.5,239.6,278.5,11.5,239.6,278.5
2002-01-19 14:00:00,18.583,9.336,9.1,233,278.5,9.1,233,278.5,11.3,235.5,278.5
2002-01-19 15:00:00,18.625,9.776,10.2,233.8,278.6,10.2,233.8,278.6,10.2,233.8,278.6
2002-01-19 16:00:00,18.667,6.903,9.7,237.6,278.5,9.7,237.6,278.5,9.7,237.6,278.5
2002-01-19 17:00:00,18.708,5.913,10.5,242.2,278.2,10.5,242.2,278.2,10.5,242.2,278.2
2002-01-19 18:00:00,18.75,4.825,11,243.7,278.2,11,243.7,278.2,11,243.7,278.2
2002-01-19 19:00:00,18.792,4.117,10.2,245.7,278,10.6,244.4,278,10.6,244.4,278
2002-01-19 20:00:00,18.833,3.56,10.1,244.2,277.7,10.1,244.2,277.7,10.4,243.7,277.7
2002-01-19 21:00:00,18.875,3.889,10.2,245.2,277.7,10.2,245.2,277.7,10.2,245.2,277.7
2002-01-19 22:00:00,18.917,4.509,12,253.1,278,12,253.1,278,12,253.1,278
2002-01-19 23:00:00,18.958,4.093,11.9,257.4,278.1,11.9,257.4,278.1,11.9,257.4,278.1
2002-01-20 00:00:00,19,4.031,10.3,253.1,277.9,10.3,253.1,277.9,10.3,253.1,277.9
2002-01-20 01:00:00,19.042,5.748,11.1,259.1,278,11.8,257.3,277.9,11.8,257.3,277.9
2002-01-20 02:00:00,19.083,6.82,10.4,257.8,277.9,10.4,257.8,277.9,11.3,256.2,277.9
2002-01-20 03:00:00,19.125,6.276,11,259,277.9,11,259,277.9,11,259,277.9
2002-01-20 04:00:00,19.167,6.142,11.8,259.3,277.9,11.8,259.3,277.9,11.8,259.3,277.9
2002-01-20 05:00:00,19.208,5.147,10.6,261.3,277.8,10.6,261.3,277.8,10.6,261.3,277.8
2002-01-20 06:00:00,19.25,3.853,11.2,250.1,277.6,11.2,250.1,277.6,11.2,250.1,277.6
2002-01-20 07:00:00,19.292,4.439,12.8,248.4,277.5,11.6,249.8,277.5,11.6,249.8,277.5
2002-01-20 08:00:00,19.333,5.256,11.4,251.1,277.6,11.4,251.1,277.6,11.3,250.9,277.5
2002-01-20 09:00:00,19.375,5.648,9.3,240.9,277.5,9.3,240.9,277.5,9.3,240.9,277.5
2002-01-20 10:00:00,19.417,7.171,9.4,226.3,277.4,9.4,226.3,277.4,9.4,226.3,277.4
2002-01-20 11:00:00,19.458,10.412,10,218.1,277.5,10,218.1,277.5,10,218.1,277.5
2002-01-20 12:00:00,19.5,12.366,10.5,209.7,277.5,10.5,209.7,277.5,10.5,209.7,277.5
2002-01-20 13:00:00,19.542,9.314,11.7,208.1,277.8,11.4,201.1,277.7,11.4,201.1,277.7
2002-01-20 14:00:00,19.583,11.739,12.5,197.7,277.7,12.5,197.7,277.7,12.4,194.5,277.8
2002-01-20 15:00:00,19.625,14.226,13.6,191,277.8,13.6,191,277.8,13.6,191,277.8
2002-01-20 16:00:00,19.667,14.491,15.3,193.2,277.9,15.3,193.2,277.9,15.3,193.2,277.9
2002-01-20 17:00:00,19.708,16.5,16.5,209.4,278.8,16.5,209.4,278.8,16.5,209.4,278.8
2002-01-20 18:00:00,19.75,18.011,17.2,229,279.2,17.2,229,279.2,17.2,229,279.2
2002-01-20 19:00:00,19.792,14.503,14.5,251.9,279.8,15.6,242.4,279.4,15.6,242.4,279.4
2002-01-20 20:00:00,19.833,13.468,15.2,253.2,279.4,15.2,253.2,279.4,14.6,244.5,279.1
2002-01-20 21:00:00,19.875,13.659,14.6,262.9,279.3,14.6,262.9,279.3,14.6,262.9,279.3
2002-01-20 22:00:00,19.917,12.809,15.6,267.4,279.1,15.6,267.4,279.1,15.6,267.4,279.1
2002-01-20 23:00:00,19.958,11.281,15.3,271.1,279,15.3,271.1,279,15.3,271.1,279
2002-01-21 00:00:00,20,10.803,15.9,269.6,278.9,15.9,269.6,278.9,15.9,269.6,278.9
2002-01-21 01:00:00,20.042,15.336,16.5,279.7,279.1,17,278.8,279,17,278.8,279
2002-01-21 02:00:00,20.083,16.499,16,279.3,279.1,16,279.3,279.1,16.4,276.6,279.1
2002-01-21 03:00:00,20.125,14.338,16.5,282.3,279.2,16.5,282.3,279.2,16.5,282.3,279.2
2002-01-21 04:00:00,20.167,17.636,17.1,284.6,278.8,17.1,284.6,278.8,17.1,284.6,278.8
2002-01-21 05:00:00,20.208,18.125,17.1,283.2,278.9,17.1,283.2,278.9,17.1,283.2,278.9
2002-01-21 06:00:00,20.25,17.726,16.5,280.8,278.8,16.5,280.8,278.8,16.5,280.8,278.8
2002-01-21 07:00:00,20.292,17.551,18.1,275.4,279.3,17.6,276.2,278.7,17.6,276.2,278.7
2002-01-21 08:00:00,20.333,17.609,16.2,275,279.1,16.2,275,279.1,17.8,280,278.5
2002-01-21 09:00:00,20.375,17.398,15.8,276.2,279,15.8,276.2,279,15.8,276.2,279
2002-01-21 10:00:00,20.417,16.497,15.5,284.2,278.9,15.5,284.2,278.9,15.5,284.2,278.9
2002-01-21 11:00:00,20.458,18.508,15.3,287.5,278.6,15.3,287.5,278.6,15.3,287.5,278.6
2002-01-21 12:00:00,20.5,17.488,14.1,286.9,278.5,14.1,286.9,278.5,14.1,286.9,278.5
2002-01-21 13:00:00,20.542,14.83,15.5,276.7,279,13.4,281.6,278.4,13.4,281.6,278.4
2002-01-21 14:00:00,20.583,12.266,13.7,277.1,278.8,13.7,277.1,278.8,12.2,280.9,278.3
2002-01-21 15:00:00,20.625,9.821,12.2,275.7,278.7,12.2,275.7,278.7,12.2,275.7,278.7
2002-01-21 16:00:00,20.667,5.286,10.3,275,278.5,10.3,275,278.5,10.3,275,278.5
2002-01-21 17:00:00,20.708,2.534,9.1,269.4,278.3,9.1,269.4,278.3,9.1,269.4,278.3
2002-01-21 18:00:00,20.75,1.806,8,262.8,278.3,8,262.8,278.3,8,262.8,278.3
2002-01-21 19:00:00,20.792,1.769,6.2,247.2,278.5,6.8,252.1,278.3,6.8,252.1,278.3
2002-01-21 20:00:00,20.833,0.215,5.9,227.1,278.3,5.9,227.1,278.3,6.3,231.5,278.1
2002-01-21 21:00:00,20.875,0.016,6.1,207.4,278.2,6.1,207.4,278.2,6.1,207.4,278.2
2002-01-21 22:00:00,20.917,0.35,6,195.4,278.2,6,195.4,278.2,6,195.4,278.2
2002-01-21 23:00:00,20.958,3.399,6.8,206.2,278.6,6.8,206.2,278.6,6.8,206.2,278.6
2002-01-22 00:00:00,21,5.469,9.3,223.7,279.2,9.3,223.7,279.2,9.3,223.7,279.2
2002-01-22 01:00:00,21.042,9.349,8,230.1,280,10.3,217.1,279.4,10.3,217.1,279.4
2002-01-22 02:00:00,21.083,7.465,10.8,217.8,279.7,10.8,217.8,279.7,12,219.9,279.5
2002-01-22 03:00:00,21.125,12.802,12.5,223,279.7,12.5,223,279.7,12.5,223,279.7
2002-01-22 04:00:00,21.167,13.409,12,216.9,279.5,12,216.9,279.5,12,216.9,279.5
2002-01-22 05:00:00,21.208,14.909,13.8,217.6,279.1,13.8,217.6,279.1,13.8,217.6,279.1
2002-01-22 06:00:00,21.25,17.525,13.3,214.3,278.9,13.3,214.3,278.9,13.3,214.3,278.9
2002-01-22 07:00:00,21.292,17.652,14.3,215.9,279.1,14.2,209.6,278.7,14.2,209.6,278.7
2002-01-22 08:00:00,21.333,14.515,14.5,208.9,278.7,14.5,208.9,278.7,14.8,205.7,278.5
2002-01-22 09:00:00,21.375,14.324,15.8,207.5,278.2,15.8,207.5,278.2,15.8,207.5,278.2
2002-01-22 10:00:00,21.417,15.834,15.7,209,278.1,15.7,209,278.1,15.7,209,278.1
2002-01-22 11:00:00,21.458,18.205,15.5,204.7,278.1,15.5,204.7,278.1,15.5,204.7,278.1
2002-01-22 12:00:00,21.5,17.887,15.4,205.7,278.1,15.4,205.7,278.1,15.4,205.7,278.1
2002-01-22 13:00:00,21.542,17.188,15.6,223.4,278.5,15.9,212.7,278.1,15.9,212.7,278.1
2002-01-22 14:00:00,21.583,12.303,12.7,232,278.5,12.7,232,278.5,14.2,227.6,278.4
2002-01-22 15:00:00,21.625,11.668,12.5,234.8,278.5,12.5,234.8,278.5,12.5,234.8,278.5
2002-01-22 16:00:00,21.667,9.977,12.1,240.9,278.6,12.1,240.9,278.6,12.1,240.9,278.6
2002-01-22 17:00:00,21.708,13.295,13.1,242.7,278.5,13.1,242.7,278.5,13.1,242.7,278.5
2002-01-22 18:00:00,21.75,15.026,15.5,245.6,278.4,15.5,245.6,278.4,15.5,245.6,278.4
2002-01-22 19:00:00,21.792,14.688,16.8,244.2,278.5,15.9,243.1,278.3,15.9,243.1,278.3
2002-01-22 20:00:00,21.833,16.32,18.3,240.9,278.4,18.3,240.9,278.4,17.2,238.5,278.1
2002-01-22 21:00:00,21.875,18.243,19.2,240.6,278.6,19.2,240.6,278.6,19.2,240.6,278.6
2002-01-22 22:00:00,21.917,17.939,18.7,244.4,278.6,18.7,244.4,278.6,18.7,244.4,278.6
2002-01-22 23:00:00,21.958,18.207,20.2,246.4,278.5,20.2,246.4,278.5,20.2,246.4,278.5
2002-01-23 00:00:00,22,18.973,20.2,246.4,278.4,20.2,246.4,278.4,20.2,246.4,278.4
2002-01-23 01:00:00,22.042,19.106,23.1,242.1,278.7,21.4,242.1,278.2,21.4,242.1,278.2
2002-01-23 02:00:00,22.083,19.109,21.8,241.8,278.5,21.8,241.8,278.5,21.5,240.5,277.9
2002-01-23 03:00:00,22.125,19.115,22.3,244.2,278.5,22.3,244.2,278.5,22.3,244.2,278.5
2002-01-23 04:00:00,22.167,19.079,23,248.6,278.6,23,248.6,278.6,23,248.6,278.6
2002-01-23 05:00:00,22.208,19.081,22.4,253.7,278.7,22.4,253.7,278.7,22.4,253.7,278.7
2002-01-23 06:00:00,22.25,18.792,20.3,259.8,278.8,20.3,259.8,278.8,20.3,259.8,278.8
2002-01-23 07:00:00,22.292,18.348,19.2,265.8,278.5,20.3,264.3,278.6,20.3,264.3,278.6
2002-01-23 08:00:00,22.333,13.482,18,270,277.9,18,270,277.9,19.2,268.5,278.1
2002-01-23 09:00:00,22.375,7.6,15.5,271.5,277.7,15.5,271.5,277.7,15.5,271.5,277.7
2002-01-23 10:00:00,22.417,7.259,13.3,272.2,277.8,13.3,272.2,277.8,13.3,272.2,277.8
2002-01-23 11:00:00,22.458,5.871,10.8,270,277.9,10.8,270,277.9,10.8,270,277.9
2002-01-23 12:00:00,22.5,2.558,8.8,268.7,277.9,8.8,268.7,277.9,8.8,268.7,277.9
2002-01-23 13:00:00,22.542,1.178,7.4,247.6,278.1,7,264.3,277.8,7,264.3,277.8
2002-01-23 14:00:00,22.583,0.81,7,232,278.2,7,232,278.2,5.3,247.8,277.8
2002-01-23 15:00:00,22.625,4.633,7.3,218.9,278.3,7.3,218.9,278.3,7.3,218.9,278.3
2002-01-23 16:00:00,22.667,1.595,8.7,207.5,278.2,8.7,207.5,278.2,8.7,207.5,278.2
2002-01-23 17:00:00,22.708,4.406,8.6,194.8,278.1,8.6,194.8,278.1,8.6,194.8,278.1
2002-01-23 18:00:00,22.75,7.009,9.8,189.9,277.8,9.8,189.9,277.8,9.8,189.9,277.8
2002-01-23 19:00:00,22.792,8.264,9.4,187.4,276.9,10.9,193.3,277.7,10.9,193.3,277.7
2002-01-23 20:00:00,22.833,9.797,11,197.9,277,11,197.9,277,11.4,199.4,277.6
2002-01-23 21:00:00,22.875,6.627,10.4,197.9,276.9,10.4,197.9,276.9,10.4,197.9,276.9
2002-01-23 22:00:00,22.917,10.305,9.3,188.7,277.2,9.3,188.7,277.2,9.3,188.7,277.2
2002-01-23 23:00:00,22.958,15.567,12.5,207.6,277.7,12.5,207.6,277.7,12.5,207.6,277.7
2002-01-24 00:00:00,23,16.643,13.3,212.7,278.1,13.3,212.7,278.1,13.3,212.7,278.1
2002-01-24 01:00:00,23.042,11.885,10,208.1,278.7,11.8,209.4,278.1,11.8,209.4,278.1
2002-01-24 02:00:00,23.083,12.976,10.5,203.6,278.5,10.5,203.6,278.5,11.3,205.7,278
2002-01-24 03:00:00,23.125,11.393,11.3,198.6,278.3,11.3,198.6,278.3,11.3,198.6,278.3
2002-01-24 04:00:00,23.167,8.008,11.4,194.2,278.1,11.4,194.2,278.1,11.4,194.2,278.1
2002-01-24 05:00:00,23.208,6.747,10.7,199.1,278.2,10.7,199.1,278.2,10.7,199.1,278.2
2002-01-24 06:00:00,23.25,8.118,10.5,201.2,278.3,10.5,201.2,278.3,10.5,201.2,278.3
2002-01-24 07:00:00,23.292,8.328,13.3,207.7,279.2,11.2,200.9,278.2,11.2,200.9,278.2
2002-01-24 08:00:00,23.333,10.596,11.6,201.7,278.8,11.6,201.7,278.8,11.5,198.3,278.2
2002-01-24 09:00:00,23.375,9.147,11.5,198.3,278.7,11.5,198.3,278.7,11.5,198.3,278.7
2002-01-24 10:00:00,23.417,9.549,11.6,196.6,278.6,11.6,196.6,278.6,11.6,196.6,278.6
2002-01-24 11:00:00,23.458,11.684,10.3,196.9,278.7,10.3,196.9,278.7,10.3,196.9,278.7
2002-01-24 12:00:00,23.5,7.957,8.6,202.7,278.7,8.6,202.7,278.7,8.6,202.7,278.7
2002-01-24 13:00:00,23.542,2.571,4.9,205.5,278.7,6.1,218.4,278.4,6.1,218.4,278.4
2002-01-24 14:00:00,23.583,4.082,1.3,351.3,277.6,1.3,351.3,277.6,2.2,291.8,277.5
2002-01-24 15:00:00,23.625,2.659,6.9,28.4,275.9,6.9,28.4,275.9,6.9,28.4,275.9
2002-01-24 16:00:00,23.667,8.261,12,18.9,273.9,12,18.9,273.9,12,18.9,273.9
2002-01-24 17:00:00,23.708,14.538,14.9,7.3,272.6,14.9,7.3,272.6,14.9,7.3,272.6
2002-01-24 18:00:00,23.75,14.124,15.4,358.1,271.8,15.4,358.1,271.8,15.4,358.1,271.8
2002-01-24 19:00:00,23.792,13.655,15.6,342.5,271.2,15.6,348.5,271.2,15.6,348.5,271.2
2002-01-24 20:00:00,23.833,13.985,14.2,336,271.5,14.2,336,271.5,15.3,343.7,271.1
2002-01-24 21:00:00,23.875,10.876,12.7,330.8,272.5,12.7,330.8,272.5,12.7,330.8,272.5
2002-01-24 22:00:00,23.917,6.384,11.8,319.5,273.7,11.8,319.5,273.7,11.8,319.5,273.7
2002-01-24 23:00:00,23.958,11.468,13.8,324.5,274.5,13.8,324.5,274.5,13.8,324.5,274.5
2002-01-25 00:00:00,24,16.417,16.1,315,274.5,16.1,315,274.5,16.1,315,274.5
2002-01-25 01:00:00,24.042,18.183,17.9,310,274.9,20.2,308.6,274.7,20.2,308.6,274.7
2002-01-25 02:00:00,24.083,17.235,19.7,313.4,274.5,19.7,313.4,274.5,19.9,306,274.5
2002-01-25 03:00:00,24.125,16.382,18.5,314.1,274.2,18.5,314.1,274.2,18.5,314.1,274.2
2002-01-25 04:00:00,24.167,13.994,18.7,310.4,274,18.7,310.4,274,18.7,310.4,274
2002-01-25 05:00:00,24.208,15.674,18.2,304.5,274,18.2,304.5,274,18.2,304.5,274
2002-01-25 06:00:00,24.25,18.061,17.3,299.8,273.8,17.3,299.8,273.8,17.3,299.8,273.8
2002-01-25 07:00:00,24.292,17.932,18.7,302.3,273.8,19.9,304.3,273.7,19.9,304.3,273.7
2002-01-25 08:00:00,24.333,17.811,18.2,302.2,273.6,18.2,302.2,273.6,20.1,307.7,273.3
2002-01-25 09:00:00,24.375,17.882,18.5,293.9,273.4,18.5,293.9,273.4,18.5,293.9,273.4
2002-01-25 10:00:00,24.417,16.576,18.6,300.3,273.5,18.6,300.3,273.5,18.6,300.3,273.5
2002-01-25 11:00:00,24.458,14.172,17.9,302.9,273.6,17.9,302.9,273.6,17.9,302.9,273.6
2002-01-25 12:00:00,24.5,12.139,15.6,302.7,273.9,15.6,302.7,273.9,15.6,302.7,273.9
2002-01-25 13:00:00,24.542,12.605,13.3,300.8,273.7,14.6,293.8,274.1,14.6,293.8,274.1
2002-01-25 14:00:00,24.583,13.815,13.5,298.8,273.6,13.5,298.8,273.6,13.6,292.4,274.2
2002-01-25 15:00:00,24.625,10.416,13.1,295.8,273.6,13.1,295.8,273.6,13.1,295.8,273.6
2002-01-25 16:00:00,24.667,7.312,11.8,295.7,273.5,11.8,295.7,273.5,11.8,295.7,273.5
2002-01-25 17:00:00,24.708,2.736,9.5,289.8,273.5,9.5,289.8,273.5,9.5,289.8,273.5
2002-01-25 18:00:00,24.75,0.217,8.5,279.5,273.4,8.5,279.5,273.4,8.5,279.5,273.4
2002-01-25 19:00:00,24.792,0.016,7.1,263.6,273.7,7,272.5,273.2,7,272.5,273.2
2002-01-25 20:00:00,24.833,0.014,6,250.7,273.4,6,250.7,273.4,6,257.6,273
2002-01-25 21:00:00,24.875,0.019,3.9,233.4,273,3.9,233.4,273,3.9,233.4,273
2002-01-25 22:00:00,24.917,1.51,4.5,198,272.7,4.5,198,272.7,4.5,198,272.7
2002-01-25 23:00:00,24.958,1.01,5.9,163.1,272.4,5.9,163.1,272.4,5.9,163.1,272.4
2002-01-26 00:00:00,25,1.116,7.8,145.5,272.2,7.8,145.5,272.2,7.8,145.5,272.2
2002-01-26 01:00:00,25.042,1.904,8.6,127.9,272.1,9.6,132.5,271.9,9.6,132.5,271.9
2002-01-26 02:00:00,25.083,4.49,10.6,127.3,272,10.6,127.3,272,11.6,130.4,271.8
2002-01-26 03:00:00,25.125,9.505,11.9,129.9,272.1,11.9,129.9,272.1,11.9,129.9,272.1
